row_kind,reason,family,name_a,name_b,label,confidence,base_is,generic_is,yield_qty,yield_unit,co_harvestable,judge_reason,signature,straddles_processing,contradiction_detail
RESIDUE,contradiction_flagged,tomato,crushed san marzano tomatoes,san marzano tomatoes,SUBSUMES,medium,,san marzano tomatoes,,,,Bare San Marzano tomatoes leaves form open; crushed fixes it.,crushed,true,signature [crushed] received DISTINCT + SUBSUMES — crushed san marzano tomatoes ~ san marzano tomatoes => SUBSUMES; crushed tomatoes ~ tomato => DISTINCT; san marzano crushed tomatoes ~ san marzano tomatoes => SUBSUMES
RESIDUE,confidence_medium,tomato,crushed san marzano tomatoes,tomato,DISTINCT,medium,,,,,,Canned crushed product vs fresh tomato.,crushed|marzano|san,true,
RESIDUE,contradiction_flagged,tomato,"crushed tomatoes, canned",tomato,DISTINCT,medium,,,,,,Canned crushed tomatoes vs fresh tomato.,canned|crushed,true,"signature [canned|crushed] received DISTINCT + SUBSUMES — canned crushed san marzano tomatoes ~ san marzano tomatoes => SUBSUMES; canned crushed tomatoes ~ tomato => DISTINCT; canned san marzano crushed tomatoes ~ san marzano tomatoes => SUBSUMES; crushed canned tomatoes ~ tomato => DISTINCT; crushed tomatoes, canned ~ tomato => DISTINCT"
RESIDUE,contradiction_flagged,tomato,crushed tomatoes,san marzano crushed tomatoes,SUBSUMES,high,,crushed tomatoes,,,,First is the bare generic crushed can; San Marzano fixes variety.,marzano|san,false,"signature [marzano|san] received DISTINCT + SUBSUMES — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed canned tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => SUBSUMES; canned san marzano whole tomatoes ~ whole canned tomatoes => SUBSUMES; canned whole san marzano tomatoes ~ whole canned tomatoes => SUBSUMES; crushed san marzano tomatoes ~ crushed tomatoes => SUBSUMES; crushed tomatoes ~ san marzano crushed tomatoes => SUBSUMES; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => SUBSUMES; whole peeled san marzano tomatoes ~ whole peeled tomatoes => SUBSUMES"
RESIDUE,contradiction_flagged,tomato,crushed tomatoes,tomato,DISTINCT,medium,,,,,,Canned crushed tomatoes vs fresh tomato.,crushed,true,"signature [crushed] received DISTINCT + SUBSUMES — crushed san marzano tomatoes ~ san marzano tomatoes => SUBSUMES; crushed tomatoes ~ tomato => DISTINCT; san marzano crushed tomatoes ~ san marzano tomatoes => SUBSUMES | same base, prep difference, received DISTINCT + SYNONYM — crushed tomatoes ~ tomato [crushed] => DISTINCT; diced tomatoes ~ tomato [diced] => DISTINCT; fresh tomatoes ~ tomato [fresh] => SYNONYM"
RESIDUE,confidence_medium,tomato,diced tomatoes,diced tomatoes with green chiles,DISTINCT,medium,,,,,,"Added green chiles make it a different product, not a variety of plain diced tomatoes.",chili|green,false,
RESIDUE,contradiction_flagged,tomato,diced tomatoes,tomato,DISTINCT,medium,,,,,,Canned diced tomatoes vs fresh tomato.,diced,false,"same base, prep difference, received DISTINCT + SYNONYM — crushed tomatoes ~ tomato [crushed] => DISTINCT; diced tomatoes ~ tomato [diced] => DISTINCT; fresh tomatoes ~ tomato [fresh] => SYNONYM"
RESIDUE,confidence_medium,tomato,fresh tomato salsa,fresh tomatoes,DISTINCT,medium,,,,,,"Prepared salsa is its own purchase, not obtained from buying tomatoes.",salsa,false,
RESIDUE,confidence_medium,tomato,fresh tomato salsa,tomato,DISTINCT,medium,,,,,,Prepared salsa is a separate purchase from a tomato.,fresh|salsa,true,
RESIDUE,contradiction_flagged,tomato,fresh tomatoes,ripe tomato,SUBSUMES,medium,,fresh tomatoes,,,,'fresh tomatoes' leaves ripeness open; 'ripe' narrows it.,fresh|ripe,true,"SUBSUMES declares ""fresh tomatoes"" generic over ""ripe tomato"", but the declared generic is not the less-qualified name — two specifics are DISTINCT, never SUBSUMES (D-WS9-202)"
RESIDUE,contradiction_flagged,tomato,fresh tomatoes,tomato,SYNONYM,medium,,,,,,A catalog 'tomato' is a fresh tomato; same produce purchase.,fresh,true,"same base, prep difference, received DISTINCT + SYNONYM — crushed tomatoes ~ tomato [crushed] => DISTINCT; diced tomatoes ~ tomato [diced] => DISTINCT; fresh tomatoes ~ tomato [fresh] => SYNONYM"
RESIDUE,confidence_medium,tomato,ripe beefsteak tomatoes,ripe tomato,SUBSUMES,medium,,ripe tomato,,,,"Both fix ripeness; 'ripe tomato' leaves variety open, so it is the broader name.",beefsteak,false,
RESIDUE,confidence_medium,tomato,ripe roma tomatoes,ripe tomato,SUBSUMES,medium,,ripe tomato,,,,Both fix ripeness; 'ripe tomato' leaves variety open.,roma,false,
RESIDUE,confidence_medium,tomato,ripe tomato,tomato,SUBSUMES,medium,,tomato,,,,'tomato' is unqualified; 'ripe' fixes the ripeness axis.,ripe,false,
RESIDUE,contradiction_flagged,tomato,san marzano crushed tomatoes,san marzano tomatoes,SUBSUMES,medium,,san marzano tomatoes,,,,Bare 'san marzano tomatoes' leaves form open; crushed fixes it.,crushed,true,signature [crushed] received DISTINCT + SUBSUMES — crushed san marzano tomatoes ~ san marzano tomatoes => SUBSUMES; crushed tomatoes ~ tomato => DISTINCT; san marzano crushed tomatoes ~ san marzano tomatoes => SUBSUMES
RESIDUE,confidence_medium,tomato,san marzano crushed tomatoes,tomato,DISTINCT,medium,,,,,,Canned crushed product vs fresh tomato.,crushed|marzano|san,true,
RESIDUE,contradiction_flagged,tomato,san marzano tomatoes,san marzano whole peeled tomatoes,SUBSUMES,medium,,san marzano tomatoes,,,,First is the bare San Marzano name; second fixes the form.,peeled|whole,true,signature [peeled|whole] received DISTINCT + SUBSUMES — san marzano tomatoes ~ san marzano whole peeled tomatoes => SUBSUMES; san marzano tomatoes ~ whole peeled san marzano tomatoes => SUBSUMES; tomato ~ whole peeled tomatoes => DISTINCT
RESIDUE,contradiction_flagged,tomato,san marzano tomatoes,tomato,DISTINCT,medium,,,,,,"San Marzano tomatoes in a catalog are the canned Italian product, not fresh tomatoes.",marzano|san,false,"signature [marzano|san] received DISTINCT + SUBSUMES — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed canned tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => SUBSUMES; canned san marzano whole tomatoes ~ whole canned tomatoes => SUBSUMES; canned whole san marzano tomatoes ~ whole canned tomatoes => SUBSUMES; crushed san marzano tomatoes ~ crushed tomatoes => SUBSUMES; crushed tomatoes ~ san marzano crushed tomatoes => SUBSUMES; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => SUBSUMES; whole peeled san marzano tomatoes ~ whole peeled tomatoes => SUBSUMES"
RESIDUE,contradiction_flagged,tomato,san marzano tomatoes,whole peeled san marzano tomatoes,SUBSUMES,medium,,san marzano tomatoes,,,,First is the bare San Marzano name; second fixes the form.,peeled|whole,true,signature [peeled|whole] received DISTINCT + SUBSUMES — san marzano tomatoes ~ san marzano whole peeled tomatoes => SUBSUMES; san marzano tomatoes ~ whole peeled san marzano tomatoes => SUBSUMES; tomato ~ whole peeled tomatoes => DISTINCT
RESIDUE,confidence_medium,tomato,san marzano tomatoes,whole san marzano tomatoes,SUBSUMES,medium,,san marzano tomatoes,,,,First is the bare San Marzano name; second fixes the form.,whole,true,
RESIDUE,confidence_medium,tomato,san marzano whole peeled tomatoes,tomato,DISTINCT,medium,,,,,,Canned product vs fresh tomato.,marzano|peeled|san|whole,true,
RESIDUE,contradiction_flagged,tomato,san marzano whole peeled tomatoes,whole peeled tomatoes,SUBSUMES,high,,whole peeled tomatoes,,,,Generic whole peeled tomatoes subsumes the San Marzano version.,marzano|san,false,"signature [marzano|san] received DISTINCT + SUBSUMES — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed canned tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => SUBSUMES; canned san marzano whole tomatoes ~ whole canned tomatoes => SUBSUMES; canned whole san marzano tomatoes ~ whole canned tomatoes => SUBSUMES; crushed san marzano tomatoes ~ crushed tomatoes => SUBSUMES; crushed tomatoes ~ san marzano crushed tomatoes => SUBSUMES; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => SUBSUMES; whole peeled san marzano tomatoes ~ whole peeled tomatoes => SUBSUMES"
RESIDUE,confidence_medium,tomato,san marzano whole peeled tomatoes,whole san marzano tomatoes,SYNONYM,medium,,,,,,Whole canned San Marzano are peeled; same can.,peeled,false,
RESIDUE,contradiction_flagged,tomato,tomato,whole canned tomatoes,DISTINCT,medium,,,,,,Fresh tomato vs a can of whole tomatoes.,canned|whole,true,signature [canned|whole] received DISTINCT + SUBSUMES — canned san marzano whole tomatoes ~ san marzano tomatoes => SUBSUMES; canned whole san marzano tomatoes ~ san marzano tomatoes => SUBSUMES; tomato ~ whole canned tomatoes => DISTINCT
RESIDUE,confidence_medium,tomato,tomato,whole peeled san marzano tomatoes,DISTINCT,medium,,,,,,Fresh tomato vs a can of whole peeled San Marzanos.,marzano|peeled|san|whole,true,
RESIDUE,contradiction_flagged,tomato,tomato,whole peeled tomatoes,DISTINCT,medium,,,,,,Fresh tomato vs a can of whole peeled tomatoes.,peeled|whole,true,signature [peeled|whole] received DISTINCT + SUBSUMES — san marzano tomatoes ~ san marzano whole peeled tomatoes => SUBSUMES; san marzano tomatoes ~ whole peeled san marzano tomatoes => SUBSUMES; tomato ~ whole peeled tomatoes => DISTINCT
RESIDUE,confidence_medium,tomato,tomato,whole san marzano tomatoes,DISTINCT,medium,,,,,,Fresh tomato vs a can of whole San Marzanos.,marzano|san|whole,true,
RESIDUE,confidence_medium,tomato,whole canned tomatoes,whole peeled tomatoes,SYNONYM,medium,,,,,,Whole canned tomatoes are the peeled ones; same can.,canned|peeled,true,
RESIDUE,contradiction_flagged,tomato,whole peeled san marzano tomatoes,whole peeled tomatoes,SUBSUMES,high,,whole peeled tomatoes,,,,Second is the bare generic whole peeled can; San Marzano fixes variety.,marzano|san,false,"signature [marzano|san] received DISTINCT + SUBSUMES — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SUBSUMES; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed canned tomatoes => SUBSUMES; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => SUBSUMES; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => SUBSUMES; canned san marzano whole tomatoes ~ whole canned tomatoes => SUBSUMES; canned whole san marzano tomatoes ~ whole canned tomatoes => SUBSUMES; crushed san marzano tomatoes ~ crushed tomatoes => SUBSUMES; crushed tomatoes ~ san marzano crushed tomatoes => SUBSUMES; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => SUBSUMES; whole peeled san marzano tomatoes ~ whole peeled tomatoes => SUBSUMES"
RESIDUE,confidence_medium,tomato,whole peeled san marzano tomatoes,whole san marzano tomatoes,SYNONYM,medium,,,,,,Whole canned San Marzano tomatoes are peeled; same can.,peeled,false,
RESIDUE,confidence_medium,turmeric,ground turmeric,turmeric,SYNONYM,medium,,,,,,"Unqualified ""turmeric"" in a recipe catalog denotes the standard pantry form, the dried ground spice — the same jar a shopper buys as ""ground turmeric"". Fresh turmeric root would be named as such.",ground,true,
RESIDUE,confidence_medium,turmeric,turmeric,turmeric powder,SYNONYM,medium,,,,,,"""Turmeric powder"" is just another name for the ground dried spice, which is what bare ""turmeric"" defaults to; one jar, one purchase. Labeled consistently with ground turmeric ~ turmeric.",powder,true,
RESIDUE,contradiction_flagged,vinegar,rice vinegar,rice wine vinegar,SYNONYM,high,,,,,,'Rice wine vinegar' is the common alternate label for rice vinegar; the same bottle is sold under both names.,wine,false,signature [wine] received DISTINCT + SYNONYM — rice vinegar ~ rice wine vinegar => SYNONYM; white vinegar ~ white wine vinegar => DISTINCT
RESIDUE,confidence_medium,vinegar,white cane vinegar,white vinegar,DISTINCT,medium,,,,,,"White cane vinegar (sugarcane, e.g. Filipino sukang maasim) is a different product from the default distilled white vinegar that 'white vinegar' names; a second purchase is required.",cane,false,
RESIDUE,contradiction_flagged,vinegar,white vinegar,white wine vinegar,DISTINCT,high,,,,,,"White vinegar means the harsh distilled grain vinegar; white wine vinegar is a milder wine-based vinegar. Different products, two purchases.",wine,false,signature [wine] received DISTINCT + SYNONYM — rice vinegar ~ rice wine vinegar => SYNONYM; white vinegar ~ white wine vinegar => DISTINCT
RESIDUE,confidence_medium,water,boiling water,water,SYNONYM,medium,,,,,,"'Boiling' is a temperature state applied to plain water, not a different purchase; nothing is discarded and no second shelf trip is needed.",boiling,false,
RESIDUE,confidence_medium,water,ice water,water,SYNONYM,medium,,,,,,"Ice water is simply chilled water; same source, no separate purchase, nothing discarded.",ice,false,
RESIDUE,confidence_medium,water,ice-cold water,water,SYNONYM,medium,,,,,,'Ice-cold' fixes only temperature; the purchase is the same plain water.,cold|ice,false,
RESIDUE,confidence_low,water,pasta cooking water,water,COMPONENT,low,water,,1,cup,true,"Starchy pasta cooking water comes out of the pot of water you already have when boiling pasta; no extra purchase, but it must be produced and reserved.",cooking|pasta,false,
RESIDUE,confidence_low,water,reserved pasta cooking water,water,COMPONENT,low,water,,1,cup,true,"Reserved pasta cooking water is the same derivation from the water you already bought/drew, produced while cooking pasta.",cooking|pasta|reserved,false,
RESIDUE,confidence_medium,wine,dry red wine,red wine,SUBSUMES,medium,,red wine,,,,"""red wine"" is bare on the sweetness axis; ""dry"" fixes it. A demand for red wine is met by a dry red, but not vice versa. Generic is the second name.",dry,true,
RESIDUE,confidence_medium,wine,dry white wine,white wine,SUBSUMES,medium,,white wine,,,,"""white wine"" leaves sweetness open; ""dry"" fixes it. Generic is the second name.",dry,true,
RESIDUE,confidence_medium,zucchini,medium zucchini,zucchini,DISTINCT,medium,,,,,,"'Medium' names a particular size tier; bare 'zucchini' in recipes denotes the standard/default medium specimen rather than an umbrella over all sizes, so these are siblings (cf. yellow onion ~ medium yellow onion), not parent/child.",medium,false,
SPOTCHECK,auto_accepted_spot_check,pork,bulk italian sausage,italian sausage,SUBSUMES,high,,italian sausage,,,,"""Italian sausage"" is the bare generic; bulk specifies loose form. Second name is generic.",bulk,false,
