provenance,needs_review,family,name_a,name_b,label,confidence,base_is,generic_is,yield_qty,yield_unit,co_harvestable,judge_reason
ai-judged,AUTO,seafood,"salmon fillets, skin-on",skinless salmon fillet,DISTINCT,high,,,,,,Skin-on and skinless are two specific opposite options on the skin axis — two different purchases.
arbiter-resolved,AUTO,seafood,salmon fillets,"salmon fillets, skin-on",SUBSUMES,medium,,salmon fillets,,,,Salmon fillets are sold both skin-on and skinless with no default assumed by the bare name; 'skin-on' is a specific kind of it.
arbiter-resolved,AUTO,seafood,salmon fillets,skin-on salmon fillets,SUBSUMES,medium,,salmon fillets,,,,"Same relation as 'salmon fillets, skin-on' (already a high-confidence synonym of this name): bare 'salmon fillets' is open on the skin axis, skin-on is the specific."
arbiter-resolved,AUTO,seafood,salmon fillets,skinless salmon fillet,SUBSUMES,medium,,salmon fillets,,,,Bare 'salmon fillets' leaves the skin axis open; skinless is one of the two specific kinds under it.
arbiter-resolved,AUTO,seafood,salmon fillets,sushi-grade salmon fillet,SUBSUMES,medium,,salmon fillets,,,,"Grade is an axis the bare name leaves open; a sushi-grade fillet satisfies any call for salmon fillets, but a recipe requiring sushi-grade is not served by ordinary fillets."
ai-judged,AUTO,seafood,skin-on salmon fillets,skinless salmon fillet,DISTINCT,high,,,,,,Two opposite specifics on the skin axis; a shopper needing one is not served by the other.
ai-judged,AUTO,shaoxing wine,shaoxing rice wine,shaoxing wine,SYNONYM,high,,,,,,"""Shaoxing rice wine"" and ""Shaoxing wine"" name the identical bottle — Shaoxing wine is by definition a Chinese rice wine, and the word ""rice"" adds no distinguishing axis. A shopper handed either name buys the same product."
arbiter-resolved,AUTO,shell taco,crunchy taco shells,taco shells,SYNONYM,high,,,,,,Packaged 'taco shells' in the grocery aisle are the pre-formed crunchy corn shells; 'crunchy' is marketing wording on the same box rather than a variety that narrows a broader category. One purchase satisfies either name.
arbiter-resolved,AUTO,shell taco,hard corn taco shell,taco shells,SYNONYM,medium,,,,,,"Hard taco shells are corn by definition, and 'taco shells' unqualified denotes exactly that standard product. The extra qualifiers describe rather than distinguish, so the shopper buys the same box."
arbiter-resolved,AUTO,shell taco,hard taco shells,taco shells,SYNONYM,high,,,,,,"'Hard' restates the default understanding of a packaged taco shell; the shelf item labelled 'taco shells' is the hard shell. Same product, same trip."
ai-judged,AUTO,soy_sauce,dark soy sauce,light soy sauce,DISTINCT,high,,,,,,"Two different bottles: dark soy sauce is thicker, sweeter and used for colour; light soy sauce is the salty seasoning sauce. Both carry qualifiers on the same axis, so they are siblings requiring separate purchases."
ai-judged,AUTO,soy_sauce,dark soy sauce,low-sodium soy sauce,DISTINCT,high,,,,,,"Both names are qualified, and on different axes (style/colour vs sodium level). Neither covers the other; a shopper with one must buy the other."
arbiter-resolved,AUTO,soy_sauce,dark soy sauce,soy sauce,DISTINCT,medium,,,,,,"Dark soy sauce is a separate product on the shelf: thick, molasses-sweetened and used in small amounts for colour. It does NOT satisfy a recipe calling for plain soy sauce, so the subsumption test fails in the direction that matters; the shopper with dark soy sauce still has to buy regular soy sauce. Overturning the first pass's SUBSUMES."
ai-judged,AUTO,soy_sauce,light soy sauce,low-sodium soy sauce,DISTINCT,high,,,,,,"Both qualified, on independent axes (light/dark style vs reduced sodium). Two separate bottles on the shelf."
arbiter-resolved,AUTO,soy_sauce,light soy sauce,soy sauce,SUBSUMES,medium,,soy sauce,,,,"Light (thin) soy sauce is the ordinary all-purpose brewed soy sauce; a demand for unqualified 'soy sauce' is fully met by it, while a recipe specifying light soy sauce is not met by e.g. dark. Second name is the generic. Consistent with the family's high-confidence 'low-sodium soy sauce ~ soy sauce' SUBSUMES."
ai-judged,AUTO,soy_sauce,low-sodium soy sauce,soy sauce,SUBSUMES,high,,soy sauce,,,,"Low-sodium soy sauce is a specific variant of the generic ""soy sauce"" (second name is the generic). Someone needing soy sauce is served by the low-sodium bottle; someone needing low-sodium is not served by regular."
human-reviewed,AUTO,soy_sauce,soy sauce,thin soy sauce,DISTINCT,high,,,,,,"reviewed 2026-09-01: Hans: 'thin soy sauce' should be called 'light soy sauce' and it's a different ingredient than soy sauce (the rename is a separate catalog action, not this label)"
arbiter-resolved,AUTO,stock_broth,chicken-style vegetable broth,vegetable broth,SUBSUMES,medium,,vegetable broth,,,,"""Chicken-style vegetable broth"" (vegan no-chicken broth) is a specific seasoned variety within the vegetable-broth category: a shopper needing vegetable broth is served by it, but a recipe wanting the chicken-like savory profile is not served by any vegetable broth. Generic is the second name."
arbiter-resolved,AUTO,stock_broth,low-sodium vegetable broth,vegetable broth,SUBSUMES,medium,,vegetable broth,,,,"Sodium level is a within-category qualifier, not a separate product: a low-sodium carton satisfies a call for plain vegetable broth, while a recipe specifying low-sodium is not satisfied by regular. Generic is the second name, consistent with the family's other qualified-variant verdict."
arbiter-resolved,AUTO,sugar,brown sugar,dark brown sugar,SUBSUMES,medium,,brown sugar,,,,"""Brown sugar"" is the generic on the light/dark axis, and light + dark exhaust it (recipes routinely read ""brown sugar, light or dark""). A call for brown sugar is met by dark brown; a call for dark brown is not met by any brown sugar."
arbiter-resolved,AUTO,sugar,brown sugar,light brown sugar,SUBSUMES,medium,,brown sugar,,,,"Same axis as pair 0: bare ""brown sugar"" is the category covering light and dark; ""light brown sugar"" is the specific kind."
arbiter-resolved,AUTO,sugar,brown sugar,sugar,DISTINCT,high,,,,,,"Bare ""sugar"" denotes default granulated white sugar; brown sugar is a molasses-containing sibling product. Two separate bags. No contradiction with pair 5: white sugar IS the default ""sugar"", brown sugar is not."
ai-judged,AUTO,sugar,brown sugar,white sugar,DISTINCT,high,,,,,,Two different bags on the shelf; molasses content is the product.
ai-judged,AUTO,sugar,dark brown sugar,light brown sugar,DISTINCT,high,,,,,,Two specifics on the same axis (molasses level); neither subsumes the other.
ai-judged,AUTO,sugar,dark brown sugar,sugar,DISTINCT,high,,,,,,"""Sugar"" means default white granulated; dark brown sugar is a separate purchase."
ai-judged,AUTO,sugar,dark brown sugar,white sugar,DISTINCT,high,,,,,,"Different products, two bags."
ai-judged,AUTO,sugar,granulated sugar,sugar,SYNONYM,high,,,,,,"Bare ""sugar"" in recipes means granulated sugar; the same bag under two names."
ai-judged,AUTO,sugar,honey,honey bbq sauce,DISTINCT,high,,,,,,A bottled barbecue sauce is a wholly different product from honey; second purchase required.
arbiter-resolved,AUTO,sugar,honey,hot honey,DISTINCT,high,,,,,,"Hot honey is a chili-infused product sold in its own jar; plain honey cannot substitute where hot honey is specified, and it is not merely a variety label on the same purchase."
ai-judged,AUTO,sugar,light brown sugar,sugar,DISTINCT,high,,,,,,"""Sugar"" is the default white granulated bag; light brown sugar is a separate purchase."
ai-judged,AUTO,sugar,light brown sugar,white sugar,DISTINCT,high,,,,,,Two different bags.
arbiter-resolved,AUTO,sugar,maple syrup,pure maple syrup,SYNONYM,high,,,,,,"""Pure"" only asserts that the syrup is genuine maple, which is exactly what ""maple syrup"" denotes (pancake/table syrup is a different name). One bottle under two names."
ai-judged,AUTO,sugar,palm sugar,sugar,DISTINCT,high,,,,,,"Palm sugar is a distinct product from the default granulated white sugar denoted by ""sugar""."
ai-judged,AUTO,sugar,pinch of sugar,sugar,SYNONYM,high,,,,,,"""Pinch of"" is a quantity, not a different product; same bag."
ai-judged,AUTO,sugar,powdered sugar,sugar,DISTINCT,high,,,,,,"Powdered/confectioners' sugar is a separate box; grind is the product and ""sugar"" means granulated."
ai-judged,AUTO,sugar,rock sugar,sugar,DISTINCT,high,,,,,,Rock sugar crystals are a separate purchase from default granulated sugar.
arbiter-resolved,AUTO,sugar,sugar,white sugar,SYNONYM,high,,,,,,"Bare ""sugar"" in recipes means white granulated sugar; identical product, two names. Consistent with ""granulated sugar"" ~ ""sugar"" => SYNONYM."
arbiter-resolved,AUTO,sumac,dried sumac,ground sumac,SYNONYM,medium,,,,,,"Sumac reaches retail essentially only as the dried, coarsely ground purple powder; 'dried sumac' and 'ground sumac' label the same jar. Whole dried berries are a specialty-import rarity that no ordinary recipe assumes, so a shopper handed either name makes one identical purchase."
arbiter-resolved,AUTO,sumac,dried sumac,sumac,SYNONYM,high,,,,,,"Bare 'sumac' in a recipe names the standard dried spice; 'dried' is a redundant descriptor of the only form sold. One shelf item, one purchase."
arbiter-resolved,AUTO,sumac,ground sumac,sumac,SYNONYM,high,,,,,,"Bare 'sumac' as an ingredient defaults to the ground spice, which is the same product as 'ground sumac'. Consistent with the other two pairs, which all collapse to one jar."
ai-judged,AUTO,tofu,extra-firm tofu,firm tofu,DISTINCT,high,,,,,,"Both names carry a qualifier on the same axis (firmness); extra-firm and firm are sibling products in different packages. A shopper needing extra-firm is not satisfied by firm tofu, and vice versa — two separate purchases."
ai-judged,AUTO,tomatillo,canned tomatillos,fresh tomatillos,DISTINCT,high,,,,,,"Canned tomatillos and fresh tomatillos are two different purchases (a can vs. produce); both names carry a qualifier, so neither subsumes the other."
arbiter-resolved,AUTO,tomatillo,canned tomatillos,tomatillo,DISTINCT,high,,,,,,Bare 'tomatillo' denotes the fresh produce item (the default form); canned tomatillos is a separate shelf-stable purchase in a different aisle. A shopper with one must buy the other. No contradiction with 'fresh tomatillos ~ tomatillo = SYNONYM': the bare name simply defaults to fresh.
arbiter-resolved,AUTO,tomatillo,canned tomatillos,tomatillos,DISTINCT,high,,,,,,"Same reasoning as canned vs. bare singular: 'tomatillos' means the fresh produce item, canned tomatillos is a distinct processed/packaged product requiring its own purchase."
arbiter-resolved,AUTO,tomatillo,fresh tomatillos,tomatillo,SYNONYM,high,,,,,,"'Fresh' merely makes explicit the default sense of the bare name; singular/plural is not a product difference. One purchase, one shelf."
arbiter-resolved,AUTO,tomatillo,fresh tomatillos,tomatillos,SYNONYM,high,,,,,,"'Fresh tomatillos' is exactly what a shopper receives when asking for 'tomatillos'; the qualifier is redundant, not distinguishing."
arbiter-resolved,AUTO,tomatillo,tomatillos,"tomatillos, husked and halved",SYNONYM,high,,,,,,"Overturning the first pass: husking and halving is at-home prep of the same single purchase with a 1:1 correspondence, not the derivation of a separate ingredient. The papery husk is inedible packaging (like garlic skin or corn husk), so removing it does not create a component relationship."
ai-judged,AUTO,tomatillo,tomatillo,tomatillos,SYNONYM,high,,,,,,"Singular and plural of the same catalog item — one product, one purchase."
arbiter-resolved,AUTO,tomatillo,tomatillo,"tomatillos, husked and halved",SYNONYM,high,,,,,,"Same as the plural case: 'husked and halved' is a preparation instruction on the identical purchased item, 1:1, not a derived part. Singular/plural is not a product difference."
ai-judged,AUTO,tomato,beefsteak tomato,ripe beefsteak tomatoes,SUBSUMES,high,,beefsteak tomato,,,,'beefsteak tomato' is unqualified on ripeness; 'ripe' narrows it.
ai-judged,AUTO,tomato,beefsteak tomato,tomato,SUBSUMES,high,,tomato,,,,'tomato' is the bare generic; beefsteak is a specific variety.
arbiter-resolved,AUTO,tomato,canned crushed san marzano tomatoes,canned crushed tomatoes,SUBSUMES,high,,canned crushed tomatoes,,,,'canned crushed tomatoes' is the bare generic can; San Marzano fixes the variety within it. A shopper needing the generic is served by the San Marzano can.
ai-judged,AUTO,tomato,canned crushed san marzano tomatoes,canned san marzano crushed tomatoes,SYNONYM,high,,,,,,"Same can, words reordered."
ai-judged,AUTO,tomato,canned crushed san marzano tomatoes,canned san marzano whole peeled tomatoes,DISTINCT,high,,,,,,Crushed can vs whole peeled can: two different cans.
ai-judged,AUTO,tomato,canned crushed san marzano tomatoes,canned san marzano whole tomatoes,DISTINCT,high,,,,,,Crushed vs whole: two different cans.
ai-judged,AUTO,tomato,canned crushed san marzano tomatoes,canned whole san marzano tomatoes,DISTINCT,high,,,,,,Crushed vs whole: two different cans.
arbiter-resolved,AUTO,tomato,canned crushed san marzano tomatoes,crushed canned tomatoes,SUBSUMES,high,,crushed canned tomatoes,,,,"Same form (crushed, canned); second name is unqualified as to variety and is the generic."
ai-judged,AUTO,tomato,canned crushed san marzano tomatoes,crushed san marzano tomatoes,SYNONYM,high,,,,,,Crushed tomatoes are always canned; same product.
ai-judged,AUTO,tomato,canned crushed san marzano tomatoes,crushed tomatoes,SUBSUMES,high,,crushed tomatoes,,,,'crushed tomatoes' is the bare generic can.
arbiter-resolved,AUTO,tomato,canned crushed san marzano tomatoes,"crushed tomatoes, canned",SUBSUMES,high,,"crushed tomatoes, canned",,,,"'crushed tomatoes, canned' is the generic crushed can; San Marzano is a specific variety of it."
ai-judged,AUTO,tomato,canned crushed san marzano tomatoes,san marzano crushed tomatoes,SYNONYM,high,,,,,,"Same can, words reordered."
arbiter-resolved,AUTO,tomato,canned crushed san marzano tomatoes,san marzano tomatoes,SUBSUMES,medium,,san marzano tomatoes,,,,"'san marzano tomatoes' names the canned Italian product without fixing the form (whole/crushed); the crushed can is one specific form. The flagged conflict is a false positive: the DISTINCT verdicts in that signature involve bare fresh 'tomato', a different axis."
